raw_title,detail_url,view_price,view_fee,item_loc,view_sales,comment_count,user_id,nick,icon,comment_url,shopLink,shopcard.isTmall
新疆阿克苏四团兵团小红杏天然树上吊死干大甜杏干无添加特级500g,//item.taobao.com/item.htm?id=632645739766&ns=1&abbucket=10#detail,35.8,0.0,新疆 阿克苏,200,343.0,2207255548878,tb495036352,['公益宝贝'],//item.taobao.com/item.htm?id=632645739766&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207255548878,False
新疆兵团吊干杏干特级树上干杏新货无添加新鲜杏子干无糖杏干果脯,//item.taobao.com/item.htm?id=597564908583&ns=1&abbucket=10#detail,26.0,0.0,新疆 阿克苏,200,2180.0,1604897299,唐大文73,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=597564908583&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1604897299,False
新疆杏干杏脯500g酸吊干杏添加天然果脯蜜饯无杏子干休闲孕妇零食,//detail.tmall.com/item.htm?id=649778098560&ns=1&abbucket=10,13.8,0.0,浙江 杭州,200,395.0,2200718053341,天子乐旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=649778098560&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2200718053341,True
新疆杏干无添加天然特级无核小白杏干黄杏条小白杏肉原味酸甜杏脯,//item.taobao.com/item.htm?id=25235176027&ns=1&abbucket=10#detail,24.8,0.0,新疆 乌鲁木齐,200,1063.0,471544359,低调o小帅,['分组-服务'],//item.taobao.com/item.htm?id=25235176027&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=471544359,False
思溪延杏干吊干500g无杏脯非新疆杏肉添加红杏干酸甜果干杏子蜜饯,//detail.tmall.com/item.htm?id=658630622708&ns=1&abbucket=10,11.9,15.0,福建 福州,200,139.0,2207465490887,思溪延食品旗舰店,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=658630622708&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207465490887,True
杏干21年新货特级无添加杏肉干天然晾晒新鲜新疆吊干杏脯,//item.taobao.com/item.htm?id=575451608449&ns=1&abbucket=10#detail,29.8,0.0,新疆 阿克苏,200,1389.0,3986630908,疆南味道,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=575451608449&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3986630908,False
杏干新货2斤特无工业添加树上干杏脯新鲜天特产然吊干杏新疆杏干,//item.taobao.com/item.htm?id=629119649955&ns=1&abbucket=10#detail,64.0,150.0,新疆 阿克苏,200,1811.0,2207854328372,枣农儿干果,['金牌卖家'],//item.taobao.com/item.htm?id=629119649955&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207854328372,False
新疆特产小白杏干天然500G树上吊死干特级库车酸甜可口1500G包邮,//item.taobao.com/item.htm?id=614480732947&ns=1&abbucket=10#detail,29.0,10.0,新疆 乌鲁木齐,200,1508.0,1907970736,旭香奈尔,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=614480732947&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1907970736,False
新疆阿克苏吊干杏2斤特级无添加2021新货树上干杏脯天然特产新鲜,//item.taobao.com/item.htm?id=655805312748&ns=1&abbucket=10#detail,19.9,20.0,新疆 乌鲁木齐,200,71.0,1635604220,真丝坊08,[],//item.taobao.com/item.htm?id=655805312748&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1635604220,False
新疆杏干阿克苏四团吊干杏特级新货天然树上杏干吊死干500克包邮,//item.taobao.com/item.htm?id=575610942445&ns=1&abbucket=10#detail,22.8,0.0,新疆 阿克苏,200,251.0,2675867714,阿克苏校尉,['公益宝贝'],//item.taobao.com/item.htm?id=575610942445&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2675867714,False
吊干土耳其杏干500g无添加天然特级树上红杏脯非新疆肉干蜜饯零食,//detail.tmall.com/item.htm?id=648538510079&ns=1&abbucket=10,20.9,0.0,山东 日照,100,1079.0,4028342104,驰百味旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=648538510079&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=4028342104,True
新疆吊干杏四团树上吊死干杏干大颗无添加农家天然吊树杏子干杏仁,//item.taobao.com/item.htm?id=588163442195&ns=1&abbucket=10#detail,19.9,0.0,新疆 阿克苏,100,2369.0,58388219,梦断楼兰2007,[],//item.taobao.com/item.htm?id=588163442195&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=58388219,False
新疆特产树上风干杏2021年天然无添加吊死杏干办公室零食500g包邮,//item.taobao.com/item.htm?id=534268936786&ns=1&abbucket=10#detail,23.9,0.0,新疆 吐鲁番,100,1683.0,2369065070,taidi1958,"['金牌卖家', '分组-服务']",//item.taobao.com/item.htm?id=534268936786&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2369065070,False
吊干杏杏干天然无添加特级2021年新货四团树上吊死干特产新疆杏干,//item.taobao.com/item.htm?id=536695779667&ns=1&abbucket=10#detail,23.0,0.0,新疆 阿克苏,100,1398.0,35278176,高老庄少爷,['金牌卖家'],//item.taobao.com/item.htm?id=536695779667&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=35278176,False
蜜乐庄园新疆杏干杏肉果脯天然无添加低o0无糖精脂肪卡孕妇小零食,//detail.tmall.com/item.htm?id=648167601066&ns=1&abbucket=10,19.9,50.0,山东 日照,100,213.0,2452725063,蜜乐庄园旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=648167601066&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2452725063,True
南凯新疆吊干杏500g散装树上伊犁杏干果脯类蜜饯办公室包装小零食,//item.taobao.com/item.htm?id=647362363719&ns=1&abbucket=10#detail,9.8,100.0,天津,100,1230.0,644789554,泰鑫和干货,[],//item.taobao.com/item.htm?id=647362363719&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=644789554,False
杏干杏脯500g非新疆土耳其偏酸无红杏干休闲孕妇儿童添加天然零食,//detail.tmall.com/item.htm?id=651372541279&ns=1&abbucket=10,13.8,0.0,浙江 杭州,100,471.0,3837288705,王家铺子旗舰店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=651372541279&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3837288705,True
吊干杏2021年新货杏干无添加天然四团吊干杏特级树上新疆特产杏铺,//item.taobao.com/item.htm?id=613570243085&ns=1&abbucket=10#detail,22.5,0.0,新疆 阿克苏,100,1371.0,3151991211,新疆蜜遇特产店,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=613570243085&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3151991211,False
新疆吊干杏干500g杏脯杏肉干无红杏干添加天然酸甜蜜饯果干零食,//detail.tmall.com/item.htm?id=631776567781&ns=1&abbucket=10,13.8,20.0,浙江 杭州,100,8110.0,2942872819,棠品旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=631776567781&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2942872819,True
吊干杏干500g杏脯非新疆无红杏杏肉干添加天然酸甜水果干蜜饯零食,//detail.tmall.com/item.htm?id=645221097184&ns=1&abbucket=10,13.8,50.0,浙江 杭州,100,782.0,2208097443767,纳什小铺旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=645221097184&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2208097443767,True
新疆特产大黑杏干无核杏肉果干400g杏干果脯休闲零食无添加杏肉脯,//item.taobao.com/item.htm?id=542916750970&ns=1&abbucket=10#detail,29.99,0.0,新疆 乌鲁木齐,100,228.0,39963714,加妙123,[],//item.taobao.com/item.htm?id=542916750970&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=39963714,False
南凯腾飞荣达新疆杏肉500g包邮甘草杏无核大杏干酸甜杏脯袋装蜜饯,//item.taobao.com/item.htm?id=617638915003&ns=1&abbucket=10#detail,13.3,100.0,天津,100,1101.0,2207949388867,珍德好食品企业店,['公益宝贝'],//item.taobao.com/item.htm?id=617638915003&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2207949388867,False
新疆伊犁四团吊干杏特级树上杏干无添加天然500g吊死干原味杏包仁,//item.taobao.com/item.htm?id=600253311037&ns=1&abbucket=10#detail,19.5,0.0,新疆 乌鲁木齐,100,922.0,3039266567,南北疆总店,['公益宝贝'],//item.taobao.com/item.htm?id=600253311037&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3039266567,False
杏干无红杏肉添加天然500g*2酸甜杏肉大同阳高杏脯山西特产胜新疆,//detail.tmall.com/item.htm?id=622103789357&ns=1&abbucket=10,25.9,20.0,山西 吕梁,100,5358.0,4161365599,抱抱你旗舰店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=622103789357&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=4161365599,True
新疆库车小白杏干树上无添加特级天然吊干杏阿克苏杏干2斤包邮,//item.taobao.com/item.htm?id=592089959903&ns=1&abbucket=10#detail,25.9,0.0,新疆 阿克苏,100,629.0,3447032209,新疆阿克苏核桃0997,[],//item.taobao.com/item.htm?id=592089959903&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3447032209,False
猫儿 简农古树杏干新疆特产无核果脯杏肉休闲追剧办公小零嘴120g,//item.taobao.com/item.htm?id=661762388802&ns=1&abbucket=10#detail,29.9,8.0,浙江 杭州,100,23.0,824474627,tb5693512_2012,['金牌卖家'],//item.taobao.com/item.htm?id=661762388802&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=824474627,False
简农新疆无核杏干严选古树杏干120g*4袋新疆特产休闲零食小包装,//detail.tmall.com/item.htm?id=653444778687&ns=1&abbucket=10,69.9,300.0,上海,100,98.0,2453049938,至梵旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=653444778687&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2453049938,True
新疆杏干伊犁树上干杏吊干杏500g天然无添加吊死干四团小红杏干,//item.taobao.com/item.htm?id=628386508709&ns=1&abbucket=10#detail,29.0,0.0,新疆 乌鲁木齐,100,729.0,389818823,莉莉娅8899,['金牌卖家'],//item.taobao.com/item.htm?id=628386508709&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=389818823,False
正宗新疆特产四团吊干杏树上吊死干新鲜杏干500g包邮零食无添加,//item.taobao.com/item.htm?id=629965141597&ns=1&abbucket=10#detail,19.9,0.0,新疆 乌鲁木齐,100,68.0,1120270281,简约style_wxm,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=629965141597&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1120270281,False
小小的我新疆甜杏肉色买提休闲零食果干果脯天然无添加无核160g,//detail.tmall.com/item.htm?id=642145822170&ns=1&abbucket=10,36.9,18.0,江苏 常州,100,208.0,2211340469078,小小的我旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=642145822170&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2211340469078,True
新边界杏脯吊干杏干400g新疆杏肉干无红杏干添加酸甜果干零食,//detail.tmall.com/item.htm?id=656638391548&ns=1&abbucket=10,39.9,5.0,上海,100,52.0,725677994,天猫超市,"['天猫宝贝', '新品']",//detail.tmall.com/item.htm?id=656638391548&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=725677994,True
蔚县杏干酸甜无添加原味天然无核孕妇零食非山西新疆特产果干杏脯,//item.taobao.com/item.htm?id=630987308019&ns=1&abbucket=10#detail,14.6,20.0,河北 张家口,100,452.0,772855580,tb_1372266,['公益宝贝'],//item.taobao.com/item.htm?id=630987308019&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=772855580,False
新疆特产杏包仁无糖无添加手工营养零食土耳其黑杏干杏脯夹核桃仁,//item.taobao.com/item.htm?id=614278918148&ns=1&abbucket=10#detail,45.0,0.0,新疆 乌鲁木齐,100,1025.0,112678148,fxfal,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=614278918148&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=112678148,False
新边界土耳其杏干无添加天然杏脯1000g杏肉非新疆杏子甘草吊干杏,//item.taobao.com/item.htm?id=601701533844&ns=1&abbucket=10#detail,28.9,55.0,新疆 乌鲁木齐,100,58.0,294871666,新疆阿凡提特产打折店,[],//item.taobao.com/item.htm?id=601701533844&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=294871666,False
大漠盛宴新疆树上吊死杏干500g无添加杏子原味非杏脯果干免洗年货,//detail.tmall.com/item.htm?id=591767329640&ns=1&abbucket=10,20.9,20.0,新疆 乌鲁木齐,100,2071.0,1921489670,大漠盛宴旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=591767329640&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1921489670,True
新疆特产英吉沙色买提杏肉无加糖无添加杏干天然无核杏肉258g酸甜,//detail.tmall.com/item.htm?id=646859035567&ns=1&abbucket=10,25.9,0.0,新疆 乌鲁木齐,100,238.0,3711601166,锐锐果旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=646859035567&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3711601166,True
三叶果新疆小白杏干吊干杏干500g原味吊死干散装杏干新货,//detail.tmall.com/item.htm?id=640282174684&ns=1&abbucket=10,13.9,999.0,陕西 西安,100,402.0,1895474895,三叶果旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=640282174684&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1895474895,True
新疆红杏干果脯蜜钱吊干杏果干杏子杏肉杏脯干条偏酸甜散装,//detail.tmall.com/item.htm?id=648521508997&ns=1&abbucket=10,17.6,22.0,浙江 嘉兴,100,1320.0,2209565653940,臻好恰旗舰店,"['天猫宝贝', '公益宝贝']",//detail.tmall.com/item.htm?id=648521508997&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2209565653940,True
【简农新疆无核杏干】2021新品新疆特产杏干休闲小零食,//detail.tmall.com/item.htm?id=596792853180&ns=1&abbucket=10,62.9,0.0,新疆 乌鲁木齐,100,439.0,2825368662,简农旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=596792853180&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2825368662,True
新疆吊干杏树上杏干天然级无添加四团吊死杏干500g小白杏干新货,//detail.tmall.com/item.htm?id=649742555976&ns=1&abbucket=10,11.9,0.0,新疆 乌鲁木齐,100,196.0,1061537639,丝路亚心旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=649742555976&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1061537639,True
新疆红杏干杏脯500g吊干杏干杏肉树上酸杏子休闲零食罐装果脯蜜饯,//detail.tmall.com/item.htm?id=641578425786&ns=1&abbucket=10,13.8,20.0,浙江 杭州,100,1386.0,2942872819,棠品旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=641578425786&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2942872819,True
新疆特级黑杏夹核桃仁天然无添加无糖杏干杏脯包独立小包装500g,//item.taobao.com/item.htm?id=648412596697&ns=1&abbucket=10#detail,42.5,0.0,新疆 乌鲁木齐,100,553.0,696518549,快乐的小吖伟,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=648412596697&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=696518549,False
新疆特产特大无添加天然黄杏干土耳其杏干树上无核杏脯杏肉500g,//item.taobao.com/item.htm?id=609299089638&ns=1&abbucket=10#detail,49.5,0.0,新疆 吐鲁番,100,1489.0,1577699827,a306006417,['金牌卖家'],//item.taobao.com/item.htm?id=609299089638&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=1577699827,False
新疆特产大黑树上干杏甜无添加天然杏脯无核杏肉350g杏干,//item.taobao.com/item.htm?id=577499790092&ns=1&abbucket=10#detail,80.0,0.0,新疆 乌鲁木齐,100,1190.0,3986630908,疆南味道,"['金牌卖家', '公益宝贝']",//item.taobao.com/item.htm?id=577499790092&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=3986630908,False
秒杀！小小的我英吉沙杏甜杏肉新疆甜杏干杏脯孕妇零食天然无添加,//detail.tmall.com/item.htm?id=651574863334&ns=1&abbucket=10,35.9,0.0,北京,100,98.0,2210503551204,地道风物旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=651574863334&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2210503551204,True
许氏醇品老许杏干酸甜水果干蜜饯果脯杏肉非新疆土耳其山西小包装,//item.taobao.com/item.htm?id=607055931088&ns=1&abbucket=10#detail,39.0,200.0,辽宁 大连,100,1340.0,921722821,vivi甲天下,['金牌卖家'],//item.taobao.com/item.htm?id=607055931088&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=921722821,False
土耳其杏干无添加天然杏脯500g包邮杏肉非新疆杏子甘草吊干杏,//item.taobao.com/item.htm?id=608880537266&ns=1&abbucket=10#detail,12.8,100.0,山东 临沂,100,81.0,2621603140,光顺物流,[],//item.taobao.com/item.htm?id=608880537266&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=2621603140,False
无核杏干新疆杏脯吊干500g树上干杏子肉蜜饯果脯酸甜儿童孕妇零食,//detail.tmall.com/item.htm?id=634913123809&ns=1&abbucket=10,13.8,0.0,浙江 杭州,100,3239.0,4011009334,果仁乐旗舰店,['天猫宝贝'],//detail.tmall.com/item.htm?id=634913123809&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=4011009334,True
豆尚果品 新疆阿克苏吊干杏吊死干树上杏干2021新货包邮精选特级,//item.taobao.com/item.htm?id=628607232292&ns=1&abbucket=10#detail,19.0,0.0,新疆 乌鲁木齐,100,804.0,290067516,liudongya1234,['金牌卖家'],//item.taobao.com/item.htm?id=628607232292&ns=1&abbucket=10&on_comment=1,//store.taobao.com/shop/view_shop.htm?user_number_id=290067516,False
